FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
12.942451,0.000000,2.550252,2.226459,0.000000,0.000000,15.215518,0.000000,1.112017,0.000000,0.406583,0.347615,0.000000,0.000000,1.182287,0.000000,9065.000000,,0
11.335824,0.000000,0.915870,1.862578,3.447620,30.442669,15.064723,0.000000,1.054453,0.000000,0.000000,0.270115,0.537519,1.483483,1.177961,0.000000,9102.000000,,0
17.561892,40.668346,2.032184,1.618963,5.532228,40.307549,5.593170,19707.539062,1.244571,1.609257,0.307963,0.209237,0.742900,1.605386,0.747658,4.294632,9116.000000,,0
29.511379,0.000000,1.779317,2.445405,1.979760,0.000000,18.114494,0.000000,1.469990,0.000000,0.250253,0.388351,0.296613,0.000000,1.258026,0.000000,9147.000000,,0
24.953613,0.000000,1.131732,0.000000,6.839733,0.000000,1.499274,0.000000,1.397133,0.000000,0.053744,0.000000,0.835039,0.000000,0.175881,0.000000,9166.000000,,0
31.188934,0.000000,2.164785,1.720726,6.216817,50.900192,8.874955,0.000000,1.494001,0.000000,0.335415,0.235712,0.793568,1.706719,0.948166,0.000000,9334.000000,,0
27.414438,0.000000,1.973593,2.846291,10.916435,44.378086,6.666972,9815.789062,1.437979,0.000000,0.295258,0.454279,1.038081,1.647169,0.823929,3.991925,9360.000000,,0
16.855717,0.000000,2.044519,2.281967,5.837517,0.000000,2.661129,99998.000000,1.226747,0.000000,0.310591,0.358309,0.766228,0.000000,0.425066,4.999991,9419.000000,,0
44.405838,94.707787,1.683721,3.136162,16.757036,185.237106,16.919264,39967.847656,1.647440,1.976386,0.226270,0.496399,1.224197,2.267728,1.228382,4.601711,9485.000000,,0
243.279236,2796.429932,5.692582,3.472290,15.471117,86.144241,3.343586,99998.000000,2.386105,3.446604,0.755309,0.540616,1.189522,1.935226,0.524212,4.999991,10024.000000,,0
30.593773,0.000000,3.092990,2.312804,2.978892,24.879604,5.587303,0.000000,1.485633,0.000000,0.490378,0.364139,0.474055,1.395844,0.747202,0.000000,10196.000000,,0
22.862839,0.000000,2.602675,1.668303,3.910181,23.337734,11.986816,0.000000,1.359130,0.000000,0.415420,0.222275,0.592197,1.368059,1.078704,0.000000,10225.000000,,0
31.821100,170.740448,2.368311,0.690757,2.969640,70.059464,15.160961,99998.000000,1.502715,2.232337,0.374439,0.000000,0.472704,1.845467,1.180727,4.999991,10260.000000,,0
70.278404,658.267212,3.681984,3.410615,11.619528,48.664482,12.573403,99998.000000,1.846822,2.818402,0.566082,0.532833,1.065189,1.687212,1.099453,4.999991,10293.000000,,0
44.985580,0.000000,1.455525,1.689889,1.874913,23.649193,10.472409,0.000000,1.653073,0.000000,0.163020,0.227858,0.272981,1.373816,1.020047,0.000000,10370.000000,,0
41.186417,3.580221,3.157748,2.343642,8.566627,37.738796,1.003813,0.000000,1.614754,0.553910,0.499378,0.369891,0.932810,1.576788,0.001653,0.000000,10406.000000,,0
12.378127,0.000000,0.934373,0.474896,6.404925,58.251823,0.142612,90426.382812,1.092655,0.000000,0.000000,0.000000,0.806514,1.765310,0.000000,4.956295,10438.000000,,0
11.021282,224.718216,2.658183,0.539654,5.140593,11.132297,0.083627,0.000000,1.042232,2.351638,0.424585,0.000000,0.711013,1.046585,0.000000,0.000000,10450.000000,,0
25.110884,0.000000,0.012335,1.708391,2.429986,15.868919,5.666309,0.000000,1.399862,0.000000,0.000000,0.232587,0.385604,1.200547,0.753300,0.000000,10476.000000,,0
30.174383,0.000000,0.598245,1.356845,16.763205,97.430725,8.569551,99998.000000,1.479638,0.000000,0.000000,0.132530,1.224357,1.988696,0.932958,4.999991,10561.000000,,0
45.355629,0.000000,0.737014,1.498697,21.996309,105.710564,22.254986,99998.000000,1.656631,0.000000,0.000000,0.175714,1.342350,2.024118,1.347427,4.999991,10574.000000,,0
14.613838,0.000000,1.760815,0.909703,4.412830,22.526712,1.051257,0.000000,1.164764,0.000000,0.245714,0.000000,0.644717,1.352698,0.021709,0.000000,10600.000000,,0
10.284268,0.000000,1.387682,1.763899,0.000000,0.000000,1.216765,0.000000,1.012173,0.000000,0.142290,0.246474,0.000000,0.000000,0.085207,0.000000,10610.000000,,0
464.750275,406.032806,3.583304,1.646716,3.453787,94.417915,8.243085,99998.000000,2.667220,2.608561,0.554284,0.216619,0.538296,1.975054,0.916090,4.999991,10794.000000,,0
121.197098,733.479614,2.763030,1.680638,5.134425,74.487709,1.665779,99998.000000,2.083492,2.865388,0.441386,0.225474,0.710492,1.872085,0.221617,4.999991,10996.000000,,0
